user_id,movie_id,rating,movie_title,genres
1,733,4.0,"Rock, The (1996)",Action|Adventure|Thriller
1,736,3.0,Twister (1996),Action|Adventure|Romance|Thriller
1,780,3.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
1,919,5.0,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
1,923,5.0,Citizen Kane (1941),Drama|Mystery
1,1073,5.0,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
1,1080,5.0,Monty Python's Life of Brian (1979),Comedy
1,1089,5.0,Reservoir Dogs (1992),Crime|Mystery|Thriller
1,1090,4.0,Platoon (1986),Drama|War
1,1097,5.0,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1,1127,4.0,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1,1136,5.0,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1,1197,5.0,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1,1198,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1,1206,5.0,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
1,1208,4.0,Apocalypse Now (1979),Action|Drama|War
1,1210,5.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1,1213,5.0,Goodfellas (1990),Crime|Drama
1,1214,4.0,Alien (1979),Horror|Sci-Fi
1,1219,2.0,Psycho (1960),Crime|Horror
1,1220,5.0,"Blues Brothers, The (1980)",Action|Comedy|Musical
1,1222,5.0,Full Metal Jacket (1987),Drama|War
1,1240,5.0,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1,1258,3.0,"Shining, The (1980)",Horror
1,1265,4.0,Groundhog Day (1993),Comedy|Fantasy|Romance
1,1270,5.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1,1278,5.0,Young Frankenstein (1974),Comedy|Fantasy
1,1282,5.0,Fantasia (1940),Animation|Children|Fantasy|Musical
1,1291,5.0,Indiana Jones and the Last Crusade (1989),Action|Adventure
1,1377,3.0,Batman Returns (1992),Action|Crime
1,1500,4.0,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1,1517,5.0,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1,1552,4.0,Con Air (1997),Action|Adventure|Thriller
1,1573,5.0,Face/Off (1997),Action|Crime|Drama|Thriller
1,1580,3.0,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1,1617,5.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1,1625,5.0,"Game, The (1997)",Drama|Mystery|Thriller
1,1676,3.0,Starship Troopers (1997),Action|Sci-Fi
1,1732,5.0,"Big Lebowski, The (1998)",Comedy|Crime
1,1777,4.0,"Wedding Singer, The (1998)",Comedy|Romance
1,1954,5.0,Rocky (1976),Drama
1,2000,4.0,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1,2005,5.0,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
1,2012,4.0,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
1,2028,4.0,Saving Private Ryan (1998),Action|Drama|War
1,2054,4.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
1,2078,5.0,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
1,2115,5.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
1,2174,4.0,Beetlejuice (1988),Comedy|Fantasy
1,2268,4.0,"Few Good Men, A (1992)",Crime|Drama|Thriller
1,2291,5.0,Edward Scissorhands (1990),Drama|Fantasy|Romance
1,2329,5.0,American History X (1998),Crime|Drama
1,2353,5.0,Enemy of the State (1998),Action|Thriller
1,2395,5.0,Rushmore (1998),Comedy|Drama
1,2406,4.0,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
1,2470,5.0,Crocodile Dundee (1986),Adventure|Comedy
1,2502,5.0,Office Space (1999),Comedy|Crime
1,2529,5.0,Planet of the Apes (1968),Action|Drama|Sci-Fi
1,2542,5.0,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1,2571,5.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1,2617,2.0,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
1,2628,4.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
1,2640,4.0,Superman (1978),Action|Adventure|Sci-Fi
1,2657,3.0,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
1,2692,5.0,Run Lola Run (Lola rennt) (1998),Action|Crime
1,2700,5.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
1,2716,5.0,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
1,2797,4.0,Big (1988),Comedy|Drama|Fantasy|Romance
1,2858,5.0,American Beauty (1999),Drama|Romance
1,2916,4.0,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1,2947,5.0,Goldfinger (1964),Action|Adventure|Thriller
1,2959,5.0,Fight Club (1999),Action|Crime|Drama|Thriller
1,2985,4.0,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
1,2987,5.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
1,2997,4.0,Being John Malkovich (1999),Comedy|Drama|Fantasy
1,3033,5.0,Spaceballs (1987),Comedy|Sci-Fi
1,3052,5.0,Dogma (1999),Adventure|Comedy|Fantasy
1,3147,5.0,"Green Mile, The (1999)",Crime|Drama
1,3253,5.0,Wayne's World (1992),Comedy
1,3489,4.0,Hook (1991),Adventure|Comedy|Fantasy
1,3527,4.0,Predator (1987),Action|Sci-Fi|Thriller
1,3578,5.0,Gladiator (2000),Action|Adventure|Drama
1,3671,5.0,Blazing Saddles (1974),Comedy|Western
1,3793,5.0,X-Men (2000),Action|Adventure|Sci-Fi
4,21,3.0,Get Shorty (1995),Comedy|Crime|Thriller
4,32,2.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
4,47,2.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
4,235,2.0,Ed Wood (1994),Comedy|Drama
4,260,5.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4,357,3.0,Four Weddings and a Funeral (1994),Comedy|Romance
4,368,4.0,Maverick (1994),Adventure|Comedy|Western
4,457,5.0,"Fugitive, The (1993)",Thriller
4,509,1.0,"Piano, The (1993)",Drama|Romance
4,539,1.0,Sleepless in Seattle (1993),Comedy|Drama|Romance
4,553,2.0,Tombstone (1993),Action|Drama|Western
4,588,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
4,593,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4,595,3.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
4,608,5.0,Fargo (1996),Comedy|Crime|Drama|Thriller
4,648,3.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
4,708,4.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
4,904,4.0,Rear Window (1954),Mystery|Thriller
4,908,5.0,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4,912,5.0,Casablanca (1942),Drama|Romance
4,919,5.0,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
4,1073,4.0,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
4,1079,2.0,"Fish Called Wanda, A (1988)",Comedy|Crime
4,1080,5.0,Monty Python's Life of Brian (1979),Comedy
4,1136,5.0,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
4,1196,5.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4,1197,5.0,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4,1198,3.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4,1199,2.0,Brazil (1985),Fantasy|Sci-Fi
4,1203,5.0,12 Angry Men (1957),Drama
4,1213,4.0,Goodfellas (1990),Crime|Drama
4,1219,4.0,Psycho (1960),Crime|Horror
4,1225,4.0,Amadeus (1984),Drama
4,1259,4.0,Stand by Me (1986),Adventure|Drama
4,1265,4.0,Groundhog Day (1993),Comedy|Fantasy|Romance
4,1282,5.0,Fantasia (1940),Animation|Children|Fantasy|Musical
4,1288,4.0,This Is Spinal Tap (1984),Comedy
4,1291,4.0,Indiana Jones and the Last Crusade (1989),Action|Adventure
4,1304,3.0,Butch Cassidy and the Sundance Kid (1969),Action|Western
4,1391,1.0,Mars Attacks! (1996),Action|Comedy|Sci-Fi
4,1466,4.0,Donnie Brasco (1997),Crime|Drama
4,1500,4.0,Grosse Pointe Blank (1997),Comedy|Crime|Romance
4,1517,4.0,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
4,1580,3.0,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
4,1617,2.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
4,1641,4.0,"Full Monty, The (1997)",Comedy|Drama
4,1704,1.0,Good Will Hunting (1997),Drama|Romance
4,1732,4.0,"Big Lebowski, The (1998)",Comedy|Crime
4,1923,3.0,There's Something About Mary (1998),Comedy|Romance
4,1968,4.0,"Breakfast Club, The (1985)",Comedy|Drama
4,2078,5.0,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
4,2174,5.0,Beetlejuice (1988),Comedy|Fantasy
4,2324,1.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
4,2395,3.0,Rushmore (1998),Comedy|Drama
4,2406,4.0,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
4,2571,1.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4,2599,5.0,Election (1999),Comedy
4,2628,1.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
4,2683,4.0,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
4,2692,5.0,Run Lola Run (Lola rennt) (1998),Action|Crime
4,2712,2.0,Eyes Wide Shut (1999),Drama|Mystery|Thriller
4,2762,4.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery
4,2791,5.0,Airplane! (1980),Comedy
4,2858,5.0,American Beauty (1999),Drama|Romance
4,2959,2.0,Fight Club (1999),Action|Crime|Drama|Thriller
4,2997,4.0,Being John Malkovich (1999),Comedy|Drama|Fantasy
4,3033,4.0,Spaceballs (1987),Comedy|Sci-Fi
4,3160,4.0,Magnolia (1999),Drama
4,3175,1.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
4,3408,4.0,Erin Brockovich (2000),Drama
4,3481,2.0,High Fidelity (2000),Comedy|Drama|Romance
4,3489,1.0,Hook (1991),Adventure|Comedy|Fantasy
4,3897,4.0,Almost Famous (2000),Drama
4,3911,3.0,Best in Show (2000),Comedy
4,3996,4.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
4,4027,3.0,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4,4034,5.0,Traffic (2000),Crime|Drama|Thriller
4,4226,2.0,Memento (2000),Mystery|Thriller
4,4239,5.0,Blow (2001),Crime|Drama
4,4246,4.0,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4,4308,1.0,Moulin Rouge (2001),Drama|Musical|Romance
4,4896,4.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
6,2,4.0,Jumanji (1995),Adventure|Children|Fantasy
6,3,5.0,Grumpier Old Men (1995),Comedy|Romance
6,6,4.0,Heat (1995),Action|Crime|Thriller
6,7,4.0,Sabrina (1995),Comedy|Romance
6,10,3.0,GoldenEye (1995),Action|Adventure|Thriller
6,11,4.0,"American President, The (1995)",Comedy|Drama|Romance
6,16,4.0,Casino (1995),Crime|Drama
6,17,4.0,Sense and Sensibility (1995),Drama|Romance
6,19,2.0,Ace Ventura: When Nature Calls (1995),Comedy
6,21,2.0,Get Shorty (1995),Comedy|Crime|Thriller
6,25,3.0,Leaving Las Vegas (1995),Drama|Romance
6,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
6,34,4.0,Babe (1995),Children|Drama
6,36,5.0,Dead Man Walking (1995),Crime|Drama
6,47,4.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
6,50,1.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
6,62,4.0,Mr. Holland's Opus (1995),Drama
6,95,4.0,Broken Arrow (1996),Action|Adventure|Thriller
6,104,4.0,Happy Gilmore (1996),Comedy
6,110,5.0,Braveheart (1995),Action|Drama|War
6,141,4.0,"Birdcage, The (1996)",Comedy
6,145,4.0,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
6,150,4.0,Apollo 13 (1995),Adventure|Drama|IMAX
6,153,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime
6,158,4.0,Casper (1995),Adventure|Children
6,160,5.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi
6,161,3.0,Crimson Tide (1995),Drama|Thriller|War
6,163,3.0,Desperado (1995),Action|Romance|Western
6,165,3.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
6,168,5.0,First Knight (1995),Action|Drama|Romance
6,185,3.0,"Net, The (1995)",Action|Crime|Thriller
6,208,3.0,Waterworld (1995),Action|Adventure|Sci-Fi
6,225,4.0,Disclosure (1994),Drama|Thriller
6,231,3.0,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
6,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
6,266,3.0,Legends of the Fall (1994),Drama|Romance|War|Western
6,288,2.0,Natural Born Killers (1994),Action|Crime|Thriller
6,292,4.0,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
6,293,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
6,296,2.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
6,316,5.0,Stargate (1994),Action|Adventure|Sci-Fi
6,317,4.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
6,318,5.0,"Shawshank Redemption, The (1994)",Crime|Drama
6,329,4.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
6,337,5.0,What's Eating Gilbert Grape (1993),Drama
6,339,4.0,While You Were Sleeping (1995),Comedy|Romance
6,344,3.0,Ace Ventura: Pet Detective (1994),Comedy
6,349,5.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
6,350,5.0,"Client, The (1994)",Drama|Mystery|Thriller
6,353,4.0,"Crow, The (1994)",Action|Crime|Fantasy|Thriller
6,356,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War
6,357,3.0,Four Weddings and a Funeral (1994),Comedy|Romance
6,364,5.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
6,367,4.0,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
6,368,5.0,Maverick (1994),Adventure|Comedy|Western
6,370,4.0,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
6,377,5.0,Speed (1994),Action|Romance|Thriller
6,380,4.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
6,410,3.0,Addams Family Values (1993),Children|Comedy|Fantasy
6,432,5.0,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
6,434,4.0,Cliffhanger (1993),Action|Adventure|Thriller
6,435,3.0,Coneheads (1993),Comedy|Sci-Fi
6,440,4.0,Dave (1993),Comedy|Romance
6,454,4.0,"Firm, The (1993)",Drama|Thriller
6,457,5.0,"Fugitive, The (1993)",Thriller
6,466,2.0,Hot Shots! Part Deux (1993),Action|Comedy|War
6,474,4.0,In the Line of Fire (1993),Action|Thriller
6,480,5.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
6,485,3.0,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
6,500,5.0,Mrs. Doubtfire (1993),Comedy|Drama
6,508,4.0,Philadelphia (1993),Drama
6,509,3.0,"Piano, The (1993)",Drama|Romance
6,520,3.0,Robin Hood: Men in Tights (1993),Comedy
6,527,3.0,Schindler's List (1993),Drama|War
6,539,3.0,Sleepless in Seattle (1993),Comedy|Drama|Romance
6,552,3.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
6,553,5.0,Tombstone (1993),Action|Drama|Western
6,587,5.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
6,588,5.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
6,589,3.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi
6,590,5.0,Dances with Wolves (1990),Adventure|Drama|Western
6,592,3.0,Batman (1989),Action|Crime|Thriller
6,593,4.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
6,594,4.0,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
6,595,5.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
6,596,3.0,Pinocchio (1940),Animation|Children|Fantasy|Musical
6,597,4.0,Pretty Woman (1990),Comedy|Romance
6,608,3.0,Fargo (1996),Comedy|Crime|Drama|Thriller
6,708,4.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
6,736,5.0,Twister (1996),Action|Adventure|Romance|Thriller
6,780,5.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
6,1073,3.0,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
7,1,4.5,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
7,50,4.5,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
7,150,4.5,Apollo 13 (1995),Adventure|Drama|IMAX
7,165,4.0,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
7,260,5.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
7,356,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War
7,380,3.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
7,466,5.0,Hot Shots! Part Deux (1993),Action|Comedy|War
7,480,5.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
7,587,2.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
7,588,3.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
7,589,2.5,Terminator 2: Judgment Day (1991),Action|Sci-Fi
7,592,3.0,Batman (1989),Action|Crime|Thriller
7,593,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
7,595,3.5,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
7,648,4.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
7,750,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
7,780,4.5,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
7,924,4.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
7,1101,4.0,Top Gun (1986),Action|Romance
7,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
7,1208,4.0,Apocalypse Now (1979),Action|Drama|War
7,1210,4.0,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
7,1219,5.0,Psycho (1960),Crime|Horror
7,1220,4.5,"Blues Brothers, The (1980)",Action|Comedy|Musical
7,1240,5.0,"Terminator, The (1984)",Action|Sci-Fi|Thriller
7,1246,1.5,Dead Poets Society (1989),Drama
7,1270,5.0,Back to the Future (1985),Adventure|Comedy|Sci-Fi
7,1517,3.5,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
7,1584,5.0,Contact (1997),Drama|Sci-Fi
7,1610,4.0,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
7,1617,3.0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
7,1682,3.0,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
7,1784,0.5,As Good as It Gets (1997),Comedy|Drama|Romance
7,1917,4.0,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
7,1923,1.5,There's Something About Mary (1998),Comedy|Romance
7,1954,4.5,Rocky (1976),Drama
7,2324,2.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
7,2353,3.5,Enemy of the State (1998),Action|Thriller
7,2529,5.0,Planet of the Apes (1968),Action|Drama|Sci-Fi
7,2628,1.5,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
7,2640,3.0,Superman (1978),Action|Adventure|Sci-Fi
7,2671,4.5,Notting Hill (1999),Comedy|Romance
7,2683,2.0,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
7,2701,1.5,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
7,2762,4.5,"Sixth Sense, The (1999)",Drama|Horror|Mystery
7,2858,4.0,American Beauty (1999),Drama|Romance
7,3114,4.5,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
7,3408,4.5,Erin Brockovich (2000),Drama
7,3578,1.5,Gladiator (2000),Action|Adventure|Drama
7,3623,1.0,Mission: Impossible II (2000),Action|Adventure|Thriller
7,3793,3.5,X-Men (2000),Action|Adventure|Sci-Fi
7,3977,2.5,Charlie's Angels (2000),Action|Comedy
7,3994,3.0,Unbreakable (2000),Drama|Sci-Fi
7,4018,4.0,What Women Want (2000),Comedy|Romance
7,4246,2.0,Bridget Jones's Diary (2001),Comedy|Drama|Romance
7,4306,4.0,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
7,4370,4.5,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
7,4886,4.0,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
7,4896,4.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
7,4963,4.0,Ocean's Eleven (2001),Crime|Thriller
7,4993,4.5,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
7,4995,4.5,"Beautiful Mind, A (2001)",Drama|Romance
7,5218,3.5,Ice Age (2002),Adventure|Animation|Children|Comedy
7,5349,3.5,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
7,5378,0.5,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
7,5445,4.0,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
7,5459,3.0,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
7,5502,1.5,Signs (2002),Horror|Sci-Fi|Thriller
7,5618,5.0,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
7,5816,4.5,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
7,5952,4.5,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
7,5989,4.0,Catch Me If You Can (2002),Crime|Drama
7,6333,4.0,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
7,6365,4.0,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
7,6539,4.5,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
7,6863,4.5,School of Rock (2003),Comedy|Musical
7,6934,2.0,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
7,7143,4.5,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7,7153,4.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7,8360,3.5,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
7,8368,2.5,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
7,8636,4.5,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
7,8665,3.5,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
7,8961,4.0,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
7,32587,3.5,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
7,33493,1.0,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
7,33794,2.0,Batman Begins (2005),Action|Crime|IMAX
7,45499,4.0,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
7,48516,1.0,"Departed, The (2006)",Crime|Drama|Thriller
7,49272,4.5,Casino Royale (2006),Action|Adventure|Thriller
10,296,1.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
10,356,3.5,Forrest Gump (1994),Comedy|Drama|Romance|War
10,588,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
10,597,3.5,Pretty Woman (1990),Comedy|Romance
10,912,4.0,Casablanca (1942),Drama|Romance
10,1028,0.5,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
10,1247,3.0,"Graduate, The (1967)",Comedy|Drama|Romance
10,1307,3.0,When Harry Met Sally... (1989),Comedy|Romance
10,1784,3.5,As Good as It Gets (1997),Comedy|Drama|Romance
10,2571,0.5,"Matrix, The (1999)",Action|Sci-Fi|Thriller
